Year,UNIT_MEASURE,ADMIN_AREA,SEX,AGE,Value
2017,NUMBER,grad_trebinje,F,30-34,931
2017,NUMBER,ugljevik,_T,30-34,988
2017,NUMBER,ugljevik,M,30-34,501
2017,NUMBER,ugljevik,F,30-34,487
2017,NUMBER,foca,_T,30-34,1163
2017,NUMBER,foca,M,30-34,650
2017,NUMBER,foca,F,30-34,513
2017,NUMBER,han_pijesak,_T,30-34,195
2017,NUMBER,han_pijesak,M,30-34,99
2017,NUMBER,han_pijesak,F,30-34,96
2017,NUMBER,cajnice,_T,30-34,275
2017,NUMBER,cajnice,M,30-34,148
2017,NUMBER,cajnice,F,30-34,127
2017,NUMBER,celinac,_T,30-34,985
2017,NUMBER,celinac,M,30-34,510
2017,NUMBER,celinac,F,30-34,475
2017,NUMBER,samac,_T,30-34,921
2017,NUMBER,samac,M,30-34,494
2017,NUMBER,samac,F,30-34,427
2017,NUMBER,sekovici,_T,30-34,325
2017,NUMBER,sekovici,M,30-34,176
2017,NUMBER,sekovici,F,30-34,149
2017,NUMBER,sipovo,_T,30-34,616
2017,NUMBER,sipovo,M,30-34,332
2017,NUMBER,sipovo,F,30-34,284
2017,NUMBER,republika_srpska,_T,35-39,80313
2017,NUMBER,republika_srpska,M,35-39,40775
2017,NUMBER,republika_srpska,F,35-39,39538
2017,NUMBER,grad_banja_luka,_T,35-39,15021
2017,NUMBER,grad_banja_luka,M,35-39,7327
2017,NUMBER,grad_banja_luka,F,35-39,7694
2017,NUMBER,berkovici,_T,35-39,116
2017,NUMBER,berkovici,M,35-39,56
2017,NUMBER,berkovici,F,35-39,60
2017,NUMBER,grad_bijeljina,_T,35-39,7308
2017,NUMBER,grad_bijeljina,M,35-39,3647
2017,NUMBER,grad_bijeljina,F,35-39,3661
2017,NUMBER,bileca,_T,35-39,590
2017,NUMBER,bileca,M,35-39,319
2017,NUMBER,bileca,F,35-39,271
2017,NUMBER,bratunac,_T,35-39,1447
2017,NUMBER,bratunac,M,35-39,784
2017,NUMBER,bratunac,F,35-39,663
2017,NUMBER,brod,_T,35-39,1083
2017,NUMBER,brod,M,35-39,544
2017,NUMBER,brod,F,35-39,539
2017,NUMBER,visegrad,_T,35-39,616
2017,NUMBER,visegrad,M,35-39,314
2017,NUMBER,visegrad,F,35-39,302
2017,NUMBER,vlasenica,_T,35-39,762
2017,NUMBER,vlasenica,M,35-39,400
2017,NUMBER,vlasenica,F,35-39,362
2017,NUMBER,vukosavlje,_T,35-39,298
2017,NUMBER,vukosavlje,M,35-39,168
2017,NUMBER,vukosavlje,F,35-39,130
2017,NUMBER,gacko,_T,35-39,517
2017,NUMBER,gacko,M,35-39,288
2017,NUMBER,gacko,F,35-39,229
2017,NUMBER,grad_gradiska,_T,35-39,3306
2017,NUMBER,grad_gradiska,M,35-39,1679
2017,NUMBER,grad_gradiska,F,35-39,1627
2017,NUMBER,grad_derventa,_T,35-39,1595
2017,NUMBER,grad_derventa,M,35-39,803
2017,NUMBER,grad_derventa,F,35-39,792
2017,NUMBER,grad_doboj,_T,35-39,4429
2017,NUMBER,grad_doboj,M,35-39,2247
2017,NUMBER,grad_doboj,F,35-39,2182
2017,NUMBER,donji_zabar,_T,35-39,178
2017,NUMBER,donji_zabar,M,35-39,80
2017,NUMBER,donji_zabar,F,35-39,98
2017,NUMBER,grad_zvornik,_T,35-39,4044
2017,NUMBER,grad_zvornik,M,35-39,2033
2017,NUMBER,grad_zvornik,F,35-39,2011
2017,NUMBER,istocni_drvar,_T,35-39,11
2017,NUMBER,istocni_drvar,M,35-39,7
2017,NUMBER,istocni_drvar,F,35-39,4
2017,NUMBER,istocni_mostar,_T,35-39,18
2017,NUMBER,istocni_mostar,M,35-39,8
2017,NUMBER,istocni_mostar,F,35-39,10
2017,NUMBER,grad_istocno_sarajevo,_T,35-39,4391
2017,NUMBER,grad_istocno_sarajevo,M,35-39,2215
2017,NUMBER,grad_istocno_sarajevo,F,35-39,2176
2017,NUMBER,istocna_ilidza,_T,35-39,1110
2017,NUMBER,istocna_ilidza,M,35-39,566
2017,NUMBER,istocna_ilidza,F,35-39,544
2017,NUMBER,istocno_novo_sarajevo,_T,35-39,1000
2017,NUMBER,istocno_novo_sarajevo,M,35-39,499
2017,NUMBER,istocno_novo_sarajevo,F,35-39,501
2017,NUMBER,istocni_stari_grad,_T,35-39,63
2017,NUMBER,istocni_stari_grad,M,35-39,32
2017,NUMBER,istocni_stari_grad,F,35-39,31
2017,NUMBER,pale,_T,35-39,1385
2017,NUMBER,pale,M,35-39,678
2017,NUMBER,pale,F,35-39,707
2017,NUMBER,sokolac,_T,35-39,718
2017,NUMBER,sokolac,M,35-39,372
2017,NUMBER,sokolac,F,35-39,346
2017,NUMBER,trnovo,_T,35-39,115
2017,NUMBER,trnovo,M,35-39,68
2017,NUMBER,trnovo,F,35-39,47
2017,NUMBER,jezero,_T,35-39,59
2017,NUMBER,jezero,M,35-39,32
2017,NUMBER,jezero,F,35-39,27
2017,NUMBER,kalinovik,_T,35-39,84
2017,NUMBER,kalinovik,M,35-39,46
2017,NUMBER,kalinovik,F,35-39,38
2017,NUMBER,knezevo,_T,35-39,501
2017,NUMBER,knezevo,M,35-39,256
2017,NUMBER,knezevo,F,35-39,245
2017,NUMBER,kostajnica,_T,35-39,428
2017,NUMBER,kostajnica,M,35-39,217
2017,NUMBER,kostajnica,F,35-39,211
2017,NUMBER,kotor_varos,_T,35-39,1234
2017,NUMBER,kotor_varos,M,35-39,610
2017,NUMBER,kotor_varos,F,35-39,624
2017,NUMBER,kozarska_dubica,_T,35-39,1197
2017,NUMBER,kozarska_dubica,M,35-39,641
2017,NUMBER,kozarska_dubica,F,35-39,556
2017,NUMBER,krupa_na_uni,_T,35-39,85
2017,NUMBER,krupa_na_uni,M,35-39,49
2017,NUMBER,krupa_na_uni,F,35-39,36
2017,NUMBER,kupres,_T,35-39,6
2017,NUMBER,kupres,M,35-39,2
2017,NUMBER,kupres,F,35-39,4
2017,NUMBER,laktasi,_T,35-39,2443
2017,NUMBER,laktasi,M,35-39,1268
2017,NUMBER,laktasi,F,35-39,1175
2017,NUMBER,lopare,_T,35-39,789
2017,NUMBER,lopare,M,35-39,412
2017,NUMBER,lopare,F,35-39,377
2017,NUMBER,ljubinje,_T,35-39,193
2017,NUMBER,ljubinje,M,35-39,103
2017,NUMBER,ljubinje,F,35-39,90
2017,NUMBER,milici,_T,35-39,811
2017,NUMBER,milici,M,35-39,452
2017,NUMBER,milici,F,35-39,359
2017,NUMBER,modrica,_T,35-39,1470
2017,NUMBER,modrica,M,35-39,740
2017,NUMBER,modrica,F,35-39,730
2017,NUMBER,mrkonjic_grad,_T,35-39,890
2017,NUMBER,mrkonjic_grad,M,35-39,424
2017,NUMBER,mrkonjic_grad,F,35-39,466
2017,NUMBER,nevesinje,_T,35-39,757
2017,NUMBER,nevesinje,M,35-39,407
2017,NUMBER,nevesinje,F,35-39,350
2017,NUMBER,novi_grad,_T,35-39,1516
2017,NUMBER,novi_grad,M,35-39,783
2017,NUMBER,novi_grad,F,35-39,733
2017,NUMBER,novo_gorazde,_T,35-39,193
2017,NUMBER,novo_gorazde,M,35-39,94
2017,NUMBER,novo_gorazde,F,35-39,99
2017,NUMBER,osmaci,_T,35-39,411
2017,NUMBER,osmaci,M,35-39,213
2017,NUMBER,osmaci,F,35-39,198
2017,NUMBER,ostra_luka,_T,35-39,130
2017,NUMBER,ostra_luka,M,35-39,68
2017,NUMBER,ostra_luka,F,35-39,62
2017,NUMBER,pelagicevo,_T,35-39,189
2017,NUMBER,pelagicevo,M,35-39,89
2017,NUMBER,pelagicevo,F,35-39,100
2017,NUMBER,petrovac,_T,35-39,35
2017,NUMBER,petrovac,M,35-39,16
2017,NUMBER,petrovac,F,35-39,19
2017,NUMBER,petrovo,_T,35-39,318
2017,NUMBER,petrovo,M,35-39,171
2017,NUMBER,petrovo,F,35-39,147
2017,NUMBER,grad_prijedor,_T,35-39,5386
2017,NUMBER,grad_prijedor,M,35-39,2735
2017,NUMBER,grad_prijedor,F,35-39,2651
2017,NUMBER,prnjavor,_T,35-39,2175
2017,NUMBER,prnjavor,M,35-39,1054
2017,NUMBER,prnjavor,F,35-39,1121
2017,NUMBER,ribnik,_T,35-39,292
2017,NUMBER,ribnik,M,35-39,164
2017,NUMBER,ribnik,F,35-39,128
2017,NUMBER,rogatica,_T,35-39,640
2017,NUMBER,rogatica,M,35-39,349
2017,NUMBER,rogatica,F,35-39,291
2017,NUMBER,rudo,_T,35-39,429
2017,NUMBER,rudo,M,35-39,240
2017,NUMBER,rudo,F,35-39,189
2017,NUMBER,srbac,_T,35-39,1099
2017,NUMBER,srbac,M,35-39,548
2017,NUMBER,srbac,F,35-39,551
2017,NUMBER,srebrenica,_T,35-39,861
2017,NUMBER,srebrenica,M,35-39,464
2017,NUMBER,srebrenica,F,35-39,397
2017,NUMBER,stanari,_T,35-39,424
2017,NUMBER,stanari,M,35-39,225
2017,NUMBER,stanari,F,35-39,199
2017,NUMBER,teslic,_T,35-39,2329
2017,NUMBER,teslic,M,35-39,1175
2017,NUMBER,teslic,F,35-39,1154
2017,NUMBER,grad_trebinje,_T,35-39,1946
2017,NUMBER,grad_trebinje,M,35-39,1002
2017,NUMBER,grad_trebinje,F,35-39,944
2017,NUMBER,ugljevik,_T,35-39,858
2017,NUMBER,ugljevik,M,35-39,438
2017,NUMBER,ugljevik,F,35-39,420
2017,NUMBER,foca,_T,35-39,1073
2017,NUMBER,foca,M,35-39,591
2017,NUMBER,foca,F,35-39,482
2017,NUMBER,han_pijesak,_T,35-39,193
2017,NUMBER,han_pijesak,M,35-39,103
2017,NUMBER,han_pijesak,F,35-39,90
2017,NUMBER,cajnice,_T,35-39,253
2017,NUMBER,cajnice,M,35-39,143
2017,NUMBER,cajnice,F,35-39,110
2017,NUMBER,celinac,_T,35-39,933
2017,NUMBER,celinac,M,35-39,476
2017,NUMBER,celinac,F,35-39,457
2017,NUMBER,samac,_T,35-39,956
2017,NUMBER,samac,M,35-39,514
2017,NUMBER,samac,F,35-39,442
2017,NUMBER,sekovici,_T,35-39,376
2017,NUMBER,sekovici,M,35-39,205
2017,NUMBER,sekovici,F,35-39,171
2017,NUMBER,sipovo,_T,35-39,621
2017,NUMBER,sipovo,M,35-39,337
2017,NUMBER,sipovo,F,35-39,284
2017,NUMBER,republika_srpska,_T,40-44,79628
2017,NUMBER,republika_srpska,M,40-44,40696
2017,NUMBER,republika_srpska,F,40-44,38932
2017,NUMBER,grad_banja_luka,_T,40-44,14137
2017,NUMBER,grad_banja_luka,M,40-44,7035
2017,NUMBER,grad_banja_luka,F,40-44,7102
2017,NUMBER,berkovici,_T,40-44,132
2017,NUMBER,berkovici,M,40-44,74
2017,NUMBER,berkovici,F,40-44,58
2017,NUMBER,grad_bijeljina,_T,40-44,7319
2017,NUMBER,grad_bijeljina,M,40-44,3702
2017,NUMBER,grad_bijeljina,F,40-44,3617
2017,NUMBER,bileca,_T,40-44,634
2017,NUMBER,bileca,M,40-44,346
2017,NUMBER,bileca,F,40-44,288
2017,NUMBER,bratunac,_T,40-44,1340
2017,NUMBER,bratunac,M,40-44,729
2017,NUMBER,bratunac,F,40-44,611
2017,NUMBER,brod,_T,40-44,1094
2017,NUMBER,brod,M,40-44,541
2017,NUMBER,brod,F,40-44,553
2017,NUMBER,visegrad,_T,40-44,563
2017,NUMBER,visegrad,M,40-44,281
2017,NUMBER,visegrad,F,40-44,282
2017,NUMBER,vlasenica,_T,40-44,798
2017,NUMBER,vlasenica,M,40-44,415
2017,NUMBER,vlasenica,F,40-44,383
2017,NUMBER,vukosavlje,_T,40-44,307
2017,NUMBER,vukosavlje,M,40-44,155
2017,NUMBER,vukosavlje,F,40-44,152
2017,NUMBER,gacko,_T,40-44,494
2017,NUMBER,gacko,M,40-44,264
2017,NUMBER,gacko,F,40-44,230
2017,NUMBER,grad_gradiska,_T,40-44,3199
2017,NUMBER,grad_gradiska,M,40-44,1634
2017,NUMBER,grad_gradiska,F,40-44,1565
2017,NUMBER,grad_derventa,_T,40-44,1804
2017,NUMBER,grad_derventa,M,40-44,919
2017,NUMBER,grad_derventa,F,40-44,885
2017,NUMBER,grad_doboj,_T,40-44,4036
2017,NUMBER,grad_doboj,M,40-44,2031
2017,NUMBER,grad_doboj,F,40-44,2005
2017,NUMBER,donji_zabar,_T,40-44,245
2017,NUMBER,donji_zabar,M,40-44,142
2017,NUMBER,donji_zabar,F,40-44,103
2017,NUMBER,grad_zvornik,_T,40-44,3881
2017,NUMBER,grad_zvornik,M,40-44,1981
2017,NUMBER,grad_zvornik,F,40-44,1900
2017,NUMBER,istocni_drvar,_T,40-44,6
2017,NUMBER,istocni_drvar,M,40-44,4
2017,NUMBER,istocni_drvar,F,40-44,2
2017,NUMBER,istocni_mostar,_T,40-44,20
2017,NUMBER,istocni_mostar,M,40-44,15
2017,NUMBER,istocni_mostar,F,40-44,5
2017,NUMBER,grad_istocno_sarajevo,_T,40-44,3741
2017,NUMBER,grad_istocno_sarajevo,M,40-44,1956
2017,NUMBER,grad_istocno_sarajevo,F,40-44,1785
2017,NUMBER,istocna_ilidza,_T,40-44,957
2017,NUMBER,istocna_ilidza,M,40-44,510
2017,NUMBER,istocna_ilidza,F,40-44,447
2017,NUMBER,istocno_novo_sarajevo,_T,40-44,785
2017,NUMBER,istocno_novo_sarajevo,M,40-44,404
2017,NUMBER,istocno_novo_sarajevo,F,40-44,381
2017,NUMBER,istocni_stari_grad,_T,40-44,50
2017,NUMBER,istocni_stari_grad,M,40-44,27
2017,NUMBER,istocni_stari_grad,F,40-44,23
2017,NUMBER,pale,_T,40-44,1236
2017,NUMBER,pale,M,40-44,636
2017,NUMBER,pale,F,40-44,600
2017,NUMBER,sokolac,_T,40-44,624
2017,NUMBER,sokolac,M,40-44,336
2017,NUMBER,sokolac,F,40-44,288
2017,NUMBER,trnovo,_T,40-44,89
2017,NUMBER,trnovo,M,40-44,43
2017,NUMBER,trnovo,F,40-44,46
2017,NUMBER,jezero,_T,40-44,66
2017,NUMBER,jezero,M,40-44,36
2017,NUMBER,jezero,F,40-44,30
2017,NUMBER,kalinovik,_T,40-44,98
2017,NUMBER,kalinovik,M,40-44,64
2017,NUMBER,kalinovik,F,40-44,34
2017,NUMBER,knezevo,_T,40-44,551
2017,NUMBER,knezevo,M,40-44,302
2017,NUMBER,knezevo,F,40-44,249
2017,NUMBER,kostajnica,_T,40-44,371
2017,NUMBER,kostajnica,M,40-44,183
2017,NUMBER,kostajnica,F,40-44,188
2017,NUMBER,kotor_varos,_T,40-44,1271
2017,NUMBER,kotor_varos,M,40-44,629
2017,NUMBER,kotor_varos,F,40-44,642
2017,NUMBER,kozarska_dubica,_T,40-44,1204
2017,NUMBER,kozarska_dubica,M,40-44,626
2017,NUMBER,kozarska_dubica,F,40-44,578
2017,NUMBER,krupa_na_uni,_T,40-44,85
2017,NUMBER,krupa_na_uni,M,40-44,54
2017,NUMBER,krupa_na_uni,F,40-44,31
2017,NUMBER,kupres,_T,40-44,13
2017,NUMBER,kupres,M,40-44,6
2017,NUMBER,kupres,F,40-44,7
2017,NUMBER,laktasi,_T,40-44,2515
2017,NUMBER,laktasi,M,40-44,1298
2017,NUMBER,laktasi,F,40-44,1217
2017,NUMBER,lopare,_T,40-44,843
2017,NUMBER,lopare,M,40-44,436
2017,NUMBER,lopare,F,40-44,407
2017,NUMBER,ljubinje,_T,40-44,180
2017,NUMBER,ljubinje,M,40-44,97
2017,NUMBER,ljubinje,F,40-44,83
2017,NUMBER,milici,_T,40-44,813
2017,NUMBER,milici,M,40-44,433
2017,NUMBER,milici,F,40-44,380
2017,NUMBER,modrica,_T,40-44,1575
2017,NUMBER,modrica,M,40-44,759
2017,NUMBER,modrica,F,40-44,816
2017,NUMBER,mrkonjic_grad,_T,40-44,1011
2017,NUMBER,mrkonjic_grad,M,40-44,523
2017,NUMBER,mrkonjic_grad,F,40-44,488
2017,NUMBER,nevesinje,_T,40-44,862
2017,NUMBER,nevesinje,M,40-44,487
2017,NUMBER,nevesinje,F,40-44,375
2017,NUMBER,novi_grad,_T,40-44,1553
2017,NUMBER,novi_grad,M,40-44,803
2017,NUMBER,novi_grad,F,40-44,750
2017,NUMBER,novo_gorazde,_T,40-44,168
2017,NUMBER,novo_gorazde,M,40-44,98
2017,NUMBER,novo_gorazde,F,40-44,70
2017,NUMBER,osmaci,_T,40-44,388
2017,NUMBER,osmaci,M,40-44,203
2017,NUMBER,osmaci,F,40-44,185
2017,NUMBER,ostra_luka,_T,40-44,181
2017,NUMBER,ostra_luka,M,40-44,97
2017,NUMBER,ostra_luka,F,40-44,84
2017,NUMBER,pelagicevo,_T,40-44,292
2017,NUMBER,pelagicevo,M,40-44,146
2017,NUMBER,pelagicevo,F,40-44,146
2017,NUMBER,petrovac,_T,40-44,31
2017,NUMBER,petrovac,M,40-44,23
2017,NUMBER,petrovac,F,40-44,8
2017,NUMBER,petrovo,_T,40-44,284
2017,NUMBER,petrovo,M,40-44,138
2017,NUMBER,petrovo,F,40-44,146
2017,NUMBER,grad_prijedor,_T,40-44,5594
2017,NUMBER,grad_prijedor,M,40-44,2832
2017,NUMBER,grad_prijedor,F,40-44,2762
2017,NUMBER,prnjavor,_T,40-44,2401
2017,NUMBER,prnjavor,M,40-44,1215
2017,NUMBER,prnjavor,F,40-44,1186
2017,NUMBER,ribnik,_T,40-44,346
2017,NUMBER,ribnik,M,40-44,186
2017,NUMBER,ribnik,F,40-44,160
2017,NUMBER,rogatica,_T,40-44,604
2017,NUMBER,rogatica,M,40-44,321
2017,NUMBER,rogatica,F,40-44,283
2017,NUMBER,rudo,_T,40-44,449
2017,NUMBER,rudo,M,40-44,234
2017,NUMBER,rudo,F,40-44,215
2017,NUMBER,srbac,_T,40-44,1120
2017,NUMBER,srbac,M,40-44,577
2017,NUMBER,srbac,F,40-44,543
2017,NUMBER,srebrenica,_T,40-44,953
2017,NUMBER,srebrenica,M,40-44,497
2017,NUMBER,srebrenica,F,40-44,456
2017,NUMBER,stanari,_T,40-44,420
2017,NUMBER,stanari,M,40-44,250
2017,NUMBER,stanari,F,40-44,170
2017,NUMBER,teslic,_T,40-44,2479
2017,NUMBER,teslic,M,40-44,1206
2017,NUMBER,teslic,F,40-44,1273
2017,NUMBER,grad_trebinje,_T,40-44,1839
2017,NUMBER,grad_trebinje,M,40-44,956
2017,NUMBER,grad_trebinje,F,40-44,883
2017,NUMBER,ugljevik,_T,40-44,941
2017,NUMBER,ugljevik,M,40-44,471
2017,NUMBER,ugljevik,F,40-44,470
2017,NUMBER,foca,_T,40-44,1027
2017,NUMBER,foca,M,40-44,577
2017,NUMBER,foca,F,40-44,450
2017,NUMBER,han_pijesak,_T,40-44,180
2017,NUMBER,han_pijesak,M,40-44,92
2017,NUMBER,han_pijesak,F,40-44,88
2017,NUMBER,cajnice,_T,40-44,250
2017,NUMBER,cajnice,M,40-44,139
2017,NUMBER,cajnice,F,40-44,111
2017,NUMBER,celinac,_T,40-44,911
2017,NUMBER,celinac,M,40-44,447
2017,NUMBER,celinac,F,40-44,464
2017,NUMBER,samac,_T,40-44,1034
2017,NUMBER,samac,M,40-44,511
2017,NUMBER,samac,F,40-44,523
2017,NUMBER,sekovici,_T,40-44,384
2017,NUMBER,sekovici,M,40-44,202
2017,NUMBER,sekovici,F,40-44,182
2017,NUMBER,sipovo,_T,40-44,591
2017,NUMBER,sipovo,M,40-44,318
2017,NUMBER,sipovo,F,40-44,273
2017,NUMBER,republika_srpska,_T,45-49,75563
2017,NUMBER,republika_srpska,M,45-49,38318
2017,NUMBER,republika_srpska,F,45-49,37245
2017,NUMBER,grad_banja_luka,_T,45-49,11691
2017,NUMBER,grad_banja_luka,M,45-49,5879
2017,NUMBER,grad_banja_luka,F,45-49,5812
2017,NUMBER,berkovici,_T,45-49,138
2017,NUMBER,berkovici,M,45-49,89
2017,NUMBER,berkovici,F,45-49,49
2017,NUMBER,grad_bijeljina,_T,45-49,6812
2017,NUMBER,grad_bijeljina,M,45-49,3344
2017,NUMBER,grad_bijeljina,F,45-49,3468
2017,NUMBER,bileca,_T,45-49,691
2017,NUMBER,bileca,M,45-49,371
2017,NUMBER,bileca,F,45-49,320
2017,NUMBER,bratunac,_T,45-49,1253
2017,NUMBER,bratunac,M,45-49,607
2017,NUMBER,bratunac,F,45-49,646
2017,NUMBER,brod,_T,45-49,1035
2017,NUMBER,brod,M,45-49,520
2017,NUMBER,brod,F,45-49,515
2017,NUMBER,visegrad,_T,45-49,592
2017,NUMBER,visegrad,M,45-49,297
2017,NUMBER,visegrad,F,45-49,295
2017,NUMBER,vlasenica,_T,45-49,705
2017,NUMBER,vlasenica,M,45-49,376
2017,NUMBER,vlasenica,F,45-49,329
2017,NUMBER,vukosavlje,_T,45-49,311
2017,NUMBER,vukosavlje,M,45-49,173
2017,NUMBER,vukosavlje,F,45-49,138
2017,NUMBER,gacko,_T,45-49,564
2017,NUMBER,gacko,M,45-49,293
2017,NUMBER,gacko,F,45-49,271
2017,NUMBER,grad_gradiska,_T,45-49,3129
2017,NUMBER,grad_gradiska,M,45-49,1581
2017,NUMBER,grad_gradiska,F,45-49,1548
2017,NUMBER,grad_derventa,_T,45-49,1737
2017,NUMBER,grad_derventa,M,45-49,878
2017,NUMBER,grad_derventa,F,45-49,859
2017,NUMBER,grad_doboj,_T,45-49,3938
2017,NUMBER,grad_doboj,M,45-49,1979
2017,NUMBER,grad_doboj,F,45-49,1959
2017,NUMBER,donji_zabar,_T,45-49,277
2017,NUMBER,donji_zabar,M,45-49,150
2017,NUMBER,donji_zabar,F,45-49,127
2017,NUMBER,grad_zvornik,_T,45-49,3558
2017,NUMBER,grad_zvornik,M,45-49,1838
2017,NUMBER,grad_zvornik,F,45-49,1720
2017,NUMBER,istocni_drvar,_T,45-49,2
2017,NUMBER,istocni_drvar,M,45-49,2
2017,NUMBER,istocni_drvar,F,45-49,0
2017,NUMBER,istocni_mostar,_T,45-49,23
2017,NUMBER,istocni_mostar,M,45-49,16
2017,NUMBER,istocni_mostar,F,45-49,7
2017,NUMBER,grad_istocno_sarajevo,_T,45-49,3393
2017,NUMBER,grad_istocno_sarajevo,M,45-49,1733
2017,NUMBER,grad_istocno_sarajevo,F,45-49,1660
2017,NUMBER,istocna_ilidza,_T,45-49,830
2017,NUMBER,istocna_ilidza,M,45-49,428
2017,NUMBER,istocna_ilidza,F,45-49,402
2017,NUMBER,istocno_novo_sarajevo,_T,45-49,686
2017,NUMBER,istocno_novo_sarajevo,M,45-49,375
2017,NUMBER,istocno_novo_sarajevo,F,45-49,311
2017,NUMBER,istocni_stari_grad,_T,45-49,50
2017,NUMBER,istocni_stari_grad,M,45-49,32
2017,NUMBER,istocni_stari_grad,F,45-49,18
2017,NUMBER,pale,_T,45-49,1099
2017,NUMBER,pale,M,45-49,539
2017,NUMBER,pale,F,45-49,560
2017,NUMBER,sokolac,_T,45-49,625
2017,NUMBER,sokolac,M,45-49,305
2017,NUMBER,sokolac,F,45-49,320
2017,NUMBER,trnovo,_T,45-49,103
2017,NUMBER,trnovo,M,45-49,54
2017,NUMBER,trnovo,F,45-49,49
2017,NUMBER,jezero,_T,45-49,66
2017,NUMBER,jezero,M,45-49,39
2017,NUMBER,jezero,F,45-49,27
2017,NUMBER,kalinovik,_T,45-49,90
2017,NUMBER,kalinovik,M,45-49,47
2017,NUMBER,kalinovik,F,45-49,43
2017,NUMBER,knezevo,_T,45-49,626
2017,NUMBER,knezevo,M,45-49,341
2017,NUMBER,knezevo,F,45-49,285
2017,NUMBER,kostajnica,_T,45-49,401
2017,NUMBER,kostajnica,M,45-49,196
2017,NUMBER,kostajnica,F,45-49,205
2017,NUMBER,kotor_varos,_T,45-49,1316
2017,NUMBER,kotor_varos,M,45-49,626
2017,NUMBER,kotor_varos,F,45-49,690
2017,NUMBER,kozarska_dubica,_T,45-49,1273
2017,NUMBER,kozarska_dubica,M,45-49,653
2017,NUMBER,kozarska_dubica,F,45-49,620
2017,NUMBER,krupa_na_uni,_T,45-49,116
2017,NUMBER,krupa_na_uni,M,45-49,72
2017,NUMBER,krupa_na_uni,F,45-49,44
2017,NUMBER,kupres,_T,45-49,17
2017,NUMBER,kupres,M,45-49,10
2017,NUMBER,kupres,F,45-49,7
2017,NUMBER,laktasi,_T,45-49,2330
2017,NUMBER,laktasi,M,45-49,1185
2017,NUMBER,laktasi,F,45-49,1145
2017,NUMBER,lopare,_T,45-49,977
2017,NUMBER,lopare,M,45-49,501
2017,NUMBER,lopare,F,45-49,476
2017,NUMBER,ljubinje,_T,45-49,212
2017,NUMBER,ljubinje,M,45-49,119
2017,NUMBER,ljubinje,F,45-49,93
2017,NUMBER,milici,_T,45-49,674
2017,NUMBER,milici,M,45-49,364
2017,NUMBER,milici,F,45-49,310
2017,NUMBER,modrica,_T,45-49,1651
2017,NUMBER,modrica,M,45-49,850
2017,NUMBER,modrica,F,45-49,801
2017,NUMBER,mrkonjic_grad,_T,45-49,929
2017,NUMBER,mrkonjic_grad,M,45-49,461
2017,NUMBER,mrkonjic_grad,F,45-49,468
2017,NUMBER,nevesinje,_T,45-49,852
2017,NUMBER,nevesinje,M,45-49,458
2017,NUMBER,nevesinje,F,45-49,394
2017,NUMBER,novi_grad,_T,45-49,1803
2017,NUMBER,novi_grad,M,45-49,922
2017,NUMBER,novi_grad,F,45-49,881
2017,NUMBER,novo_gorazde,_T,45-49,147
2017,NUMBER,novo_gorazde,M,45-49,78
2017,NUMBER,novo_gorazde,F,45-49,69
2017,NUMBER,osmaci,_T,45-49,383
2017,NUMBER,osmaci,M,45-49,196
2017,NUMBER,osmaci,F,45-49,187
2017,NUMBER,ostra_luka,_T,45-49,154
2017,NUMBER,ostra_luka,M,45-49,91
2017,NUMBER,ostra_luka,F,45-49,63
2017,NUMBER,pelagicevo,_T,45-49,310
2017,NUMBER,pelagicevo,M,45-49,184
2017,NUMBER,pelagicevo,F,45-49,126
2017,NUMBER,petrovac,_T,45-49,23
2017,NUMBER,petrovac,M,45-49,14
2017,NUMBER,petrovac,F,45-49,9
2017,NUMBER,petrovo,_T,45-49,355
2017,NUMBER,petrovo,M,45-49,167
2017,NUMBER,petrovo,F,45-49,188
2017,NUMBER,grad_prijedor,_T,45-49,5491
2017,NUMBER,grad_prijedor,M,45-49,2728
2017,NUMBER,grad_prijedor,F,45-49,2763
2017,NUMBER,prnjavor,_T,45-49,2147
2017,NUMBER,prnjavor,M,45-49,1067
2017,NUMBER,prnjavor,F,45-49,1080
2017,NUMBER,ribnik,_T,45-49,361
2017,NUMBER,ribnik,M,45-49,209
2017,NUMBER,ribnik,F,45-49,152
2017,NUMBER,rogatica,_T,45-49,582
2017,NUMBER,rogatica,M,45-49,317
2017,NUMBER,rogatica,F,45-49,265
2017,NUMBER,rudo,_T,45-49,504
2017,NUMBER,rudo,M,45-49,264
2017,NUMBER,rudo,F,45-49,240
2017,NUMBER,srbac,_T,45-49,1044
2017,NUMBER,srbac,M,45-49,540
2017,NUMBER,srbac,F,45-49,504
2017,NUMBER,srebrenica,_T,45-49,867
2017,NUMBER,srebrenica,M,45-49,436
2017,NUMBER,srebrenica,F,45-49,431
2017,NUMBER,stanari,_T,45-49,409
2017,NUMBER,stanari,M,45-49,202
2017,NUMBER,stanari,F,45-49,207
2017,NUMBER,teslic,_T,45-49,2367
2017,NUMBER,teslic,M,45-49,1148
2017,NUMBER,teslic,F,45-49,1219
2017,NUMBER,grad_trebinje,_T,45-49,1742
2017,NUMBER,grad_trebinje,M,45-49,844
2017,NUMBER,grad_trebinje,F,45-49,898
2017,NUMBER,ugljevik,_T,45-49,969
2017,NUMBER,ugljevik,M,45-49,487
2017,NUMBER,ugljevik,F,45-49,482
